gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,Yes,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,117.6,1661.96,No
Female,1,Yes,No,28,Yes,No,DSL,No internet service,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),101.14,2826.03,No
Female,0,Yes,Yes,38,No,No,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Electronic check,35.93,1366.22,No
Male,1,No,No,23,No,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Electronic check,31.68,723.52,No
Male,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,104.43,950.25,Yes
Male,0,No,No,44,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,28.49,1277.34,Yes
Male,0,No,No,46,Yes,No,No,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,48.78,2246.08,No
Male,0,No,No,40,Yes,No,Fiber optic,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),71.96,2876.95,No
Female,0,Yes,No,2,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),45.29,66.38,Yes
Male,0,No,No,16,Yes,No,DSL,No,No,No internet service,No internet service,No,No internet service,One year,No,Bank transfer (automatic),33.13,528.14,No
Male,0,Yes,No,13,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,One year,No,Mailed check,68.1,856.88,No
Male,1,No,Yes,37,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,One year,Yes,Bank transfer (automatic),87.18,3208.28,Yes
Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),39.46,24.34,No
Female,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,103.98,620.25,Yes
Male,0,No,No,51,No,No,No,No internet service,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),39.25,2016.97,No
Female,0,No,No,64,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Two year,No,Electronic check,85.89,5495.53,No
Female,0,Yes,No,8,No,No,DSL,No,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),56.34,423.61,Yes
Male,0,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,101.72,3543.97,No
Male,0,No,Yes,5,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,No,Mailed check,99.59,507.58,Yes
Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),85.65,5298.49,No
Male,0,Yes,No,23,Yes,No,DSL,No,No,No internet service,Yes,No,No,Two year,No,Credit card (automatic),31.32,728.56,No
Male,0,No,No,68,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,One year,No,Mailed check,97.17,6592.03,No
Female,0,No,No,37,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.84,2163.85,No
Male,0,No,Yes,48,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,31.51,1533.19,No
Male,0,No,Yes,26,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,108.01,2816.75,No
Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),72.64,2352.0,Yes
Female,0,No,Yes,15,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Credit card (automatic),26.19,378.55,No
Male,0,Yes,Yes,39,Yes,No,No,No internet service,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,24.23,971.5,No
Male,0,No,No,17,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Two year,Yes,Mailed check,58.78,1016.1,No
Male,0,Yes,No,28,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),56.25,1598.35,No
Male,0,Yes,No,17,No,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,45.82,776.18,No
Female,0,Yes,No,3,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,One year,Yes,Electronic check,107.48,336.12,Yes
Male,0,No,No,29,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),57.65,1661.86,No
Male,0,Yes,Yes,71,Yes,No,Fiber optic,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,64.62,4563.82,No
Female,0,Yes,No,62,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,29.4,1802.34,No
Male,1,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,27.48,1013.58,Yes
Female,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),19.84,1378.82,Yes
Male,0,No,No,48,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),38.79,1840.78,No
Male,0,No,No,56,Yes,Yes,No,No,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,111.52,6228.31,No
Male,0,Yes,No,24,No,No,DSL,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,71.71,1693.66,No
Male,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,27.91,328.51,Yes
Male,0,Yes,Yes,51,Yes,No,Fiber optic,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.34,4491.96,Yes
Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),65.65,1331.76,No
Male,0,Yes,Yes,58,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),108.4,6282.95,No
Female,0,No,No,25,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Mailed check,110.37,2732.86,No
Male,0,Yes,Yes,13,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,No,Electronic check,82.82,1069.86,No
Male,0,No,No,24,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),45.74,1073.66,No
Female,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),18.92,872.95,No
Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),33.35,1562.29,No
Female,0,Yes,No,5,Yes,No,No,No,Yes,Yes,No,No internet service,No,One year,Yes,Bank transfer (automatic),60.35,319.97,Yes
Male,0,No,Yes,50,Yes,No,No,Yes,No internet service,No,No internet service,No,Yes,One year,No,Mailed check,34.34,1687.04,No
Male,0,No,Yes,11,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,61.21,674.41,Yes
Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),94.47,3959.25,No
Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,One year,No,Credit card (automatic),93.16,2041.92,No
Male,0,No,No,64,Yes,No,DSL,No,No,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,90.32,5803.04,No
Female,0,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,45.98,1150.98,No
Male,0,Yes,Yes,15,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,One year,Yes,Electronic check,38.03,541.18,No
Male,0,No,No,56,No,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),35.61,1981.46,No
Female,0,Yes,No,49,Yes,Yes,DSL,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,78.24,3848.23,No
Male,1,No,Yes,60,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),104.44,6273.19,No
Male,0,Yes,No,32,Yes,Yes,No,No,No,No internet service,Yes,No,No,One year,Yes,Electronic check,99.4,3151.37,No
Female,0,No,Yes,59,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,33.68,1963.07,Yes
Female,0,No,Yes,3,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,One year,Yes,Electronic check,49.46,133.38,No
Female,0,Yes,No,28,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),45.8,1297.62,No
Female,0,No,No,23,Yes,No,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,30.23,701.05,No
Male,0,No,Yes,14,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,32.87,436.48,No
Male,0,No,No,65,Yes,No,DSL,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Electronic check,109.1,7095.71,Yes
Male,0,No,No,61,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,112.47,6847.18,No
Male,0,No,Yes,55,No,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,34.79,1890.36,Yes
Male,0,Yes,No,66,Yes,No,DSL,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.07,2507.85,No
Female,0,Yes,Yes,56,Yes,No,DSL,No internet service,No,No internet service,No,No,Yes,Two year,No,Electronic check,41.08,2310.21,No
Female,1,Yes,No,36,No,No,DSL,No,Yes,No internet service,No,Yes,No,One year,No,Mailed check,119.22,4269.24,No
Male,0,Yes,No,72,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),103.33,7465.89,No
Female,1,Yes,No,2,Yes,No,No,No internet service,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),28.95,55.38,Yes
Male,0,No,No,10,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),91.32,883.52,Yes
Male,0,Yes,No,31,No,No,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.19,2173.57,Yes
Male,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),73.6,3290.52,No
Male,1,No,No,63,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),79.98,5048.03,No
Female,0,Yes,No,10,Yes,No,DSL,No,Yes,No internet service,No internet service,No,No,Two year,No,Electronic check,49.62,471.01,Yes
Male,1,Yes,Yes,65,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,111.12,7219.92,No
Male,0,Yes,No,6,Yes,No,No,No,No,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,119.23,735.98,Yes
Male,0,No,No,67,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),60.62,4059.89,No
Female,0,No,Yes,24,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,109.63,2649.14,No
Female,0,Yes,Yes,20,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,92.85,1879.85,No
Male,0,Yes,No,3,Yes,Yes,No,No internet service,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.05,212.06,Yes
Male,1,No,No,26,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.15,1072.41,Yes
Female,0,No,Yes,23,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),117.77,2682.25,No
Female,0,Yes,No,60,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,55.62,3331.23,No
Female,0,Yes,No,46,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),45.21,2068.89,Yes
Female,1,Yes,No,27,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,23.93,630.97,No
Male,0,No,Yes,41,No,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),45.75,1893.03,No
Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),71.79,4088.47,No
Female,1,Yes,Yes,6,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,33.05,188.42,Yes
Male,0,Yes,Yes,59,Yes,Yes,DSL,No internet service,No,Yes,No,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),56.01,3313.21,No
Male,0,Yes,Yes,30,No,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,117.73,3529.46,Yes
Female,0,Yes,Yes,37,Yes,No phone service,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),100.1,3685.16,No
Female,0,No,No,53,Yes,No phone service,No,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Mailed check,48.95,2603.72,Yes
Male,0,No,No,11,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,23.9,272.58,Yes
Female,0,Yes,No,40,Yes,No,No,Yes,No internet service,No,No,No,No,Month-to-month,No,Electronic check,35.76,1432.95,Yes
Female,0,Yes,No,38,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,74.14,2837.37,Yes
Female,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.71,5817.12,Yes
Male,0,No,No,71,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Electronic check,109.9,7789.79,No
Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,No,No,No internet service,No internet service,One year,No,Bank transfer (automatic),45.32,3080.46,No
Male,0,Yes,Yes,26,No,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,64.99,1669.83,Yes
Male,0,No,No,11,Yes,No,No,No internet service,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),107.24,1185.62,No
Female,1,No,Yes,42,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,53.27,2224.48,Yes
Female,0,Yes,No,72,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.54,3571.34,No
Female,1,No,No,20,Yes,No,No,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,61.6,1239.98,Yes
Female,0,Yes,No,64,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),52.87,3375.22,No
Female,0,Yes,No,26,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,117.28,3060.51,Yes
Male,0,Yes,No,49,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,33.77,1678.78,No
Female,0,No,Yes,16,Yes,Yes,No,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),68.04,1110.8,No
Male,0,No,Yes,45,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),42.6,1913.38,No
Male,0,No,Yes,3,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,One year,Yes,Electronic check,51.19,156.1,No
Female,1,No,No,9,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Electronic check,42.1,350.97,Yes
Male,0,No,Yes,69,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No,Two year,Yes,Electronic check,99.77,6890.32,No
Female,0,No,No,60,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),95.61,5753.28,No
Male,0,No,No,35,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No,Yes,One year,Yes,Bank transfer (automatic),49.78,1761.75,No
Male,0,Yes,No,69,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.88,4801.1,Yes
Female,0,No,No,66,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,One year,Yes,Electronic check,41.7,2737.26,No
Female,0,No,Yes,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),106.16,3632.26,No
Male,0,Yes,No,9,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,118.92,1096.26,No
Female,0,No,No,26,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),54.34,1439.0,No
Male,0,No,No,24,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),97.85,2334.2,No
Female,0,Yes,Yes,8,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),114.53,891.11,Yes
Female,0,Yes,No,3,Yes,No,No,No,No,Yes,No internet service,Yes,Yes,One year,No,Electronic check,98.88,277.29,No
Male,1,No,Yes,64,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),28.0,1804.95,Yes
Male,0,No,Yes,52,Yes,No phone service,No,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),46.78,2443.63,No
Female,0,No,Yes,20,Yes,No,No,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,56.4,1105.85,No
Female,0,No,No,46,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,48.24,2191.25,Yes
Female,0,No,No,36,Yes,No,DSL,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Credit card (automatic),95.36,3453.8,No
Female,1,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.56,2850.98,Yes
Female,0,Yes,No,39,Yes,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,31.28,1192.73,No
Male,0,Yes,No,40,Yes,No,DSL,No,No,No,Yes,No,No internet service,One year,No,Mailed check,59.38,2401.93,No
Male,0,No,No,9,Yes,No,No,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,20.19,186.52,Yes
Male,0,Yes,No,66,Yes,No,DSL,Yes,No internet service,No,No,No internet service,Yes,One year,Yes,Electronic check,79.09,5203.86,No
Male,1,Yes,No,65,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),22.8,1481.08,No
Female,0,Yes,No,28,Yes,Yes,No,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),23.18,664.73,Yes
Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),89.14,5533.86,No
Female,0,No,No,39,No,Yes,No,Yes,No,No,No,No internet service,No,One year,Yes,Electronic check,48.39,1906.15,No
Female,0,No,No,31,Yes,No,DSL,No,No,No,No internet service,No,No,One year,No,Electronic check,70.97,2184.03,No
Female,0,Yes,No,34,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),42.72,1443.93,No
Male,0,Yes,No,56,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,No,Electronic check,43.72,2474.6,No
Male,0,Yes,Yes,44,Yes,No,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,103.76,4570.28,No
Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,Two year,Yes,Credit card (automatic),34.03,322.0,No
Female,0,No,No,39,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.05,2946.27,No
Female,0,No,No,0,Yes,No,No,No,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,69.23,0.0,No
Male,0,No,Yes,13,Yes,No,DSL,No internet service,No,No internet service,No,No,No,One year,Yes,Credit card (automatic),76.19,1019.36,No
Male,1,No,No,27,Yes,No phone service,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),38.6,1031.25,No
Male,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No internet service,Two year,No,Mailed check,36.89,315.52,Yes
Male,0,Yes,No,0,Yes,Yes,No,No internet service,No,No,No,No,No,One year,Yes,Credit card (automatic),28.72,0.0,Yes
Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,20.89,109.96,Yes
Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),40.07,2718.34,Yes
